team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh,team_a_exp_goals,team_b_exp_goals,team_a_exp_goals_ag,team_b_exp_goals_ag,team_a_30_ht,team_b_30_ht,team_a_75_ft,team_b_75_ft
Borussia Mönchengladbach,FC Köln,0.6111111111111112,0.4444444444444444,1,3,0,3,0.4,0.2,0.2,0.4,0.4,0.4,3.2,2.4,1.8,1.0,1.4,1.4,0.2,0.2,0.0,0.2,0.6,0.2,0.6,0.4,0.8,0.6,0.6,0.4,1.0,1.0,1.0,0.6,0.6,0.4,0.4,0.4,0.2,0.0,1.6,0.8,1.0,0.4,0.6,0.4,0.6,0.6,0.0,0.8,0.4,0.2,1.0,0.4,0.4,0.2,1.6,1.6,0.8,0.6,0.8,1.0,0.4,0.2,0.4,0.4,0.2,0.4,1.0,1.0,0.2,0.4,8.2,9.6,0.6,0.4,0.6,0.4,0.4,0.4,0.4,0.4,2.6,5.0,0.4,0.8,0.2,0.8,0.2,0.6,5.6,4.6,0.8,0.6,0.6,0.6,0.6,0.4,4.0,5.2,4.2,4.4,0.4,0.8,0.2,0.6,0.2,0.4,0.8,0.8,0.4,0.8,0.2,0.6,0.0,0.4,0.8,0.8,0.6,0.4,0.6,0.4,0.2,0.4,5,5,2,3,3,2,1.72,1.62,1.16,1.75,0.6,0.2,0.6,0.2
Cagliari,Sassuolo,0.85,0.45,1,0,1,0,0.0,0.4,0.6,0.4,0.4,0.2,2.2,3.6,0.6,1.8,1.6,1.8,0.0,0.2,0.4,0.2,0.0,0.6,0.4,0.6,0.6,0.6,0.2,0.6,1.0,1.0,0.8,1.0,0.4,0.8,0.0,0.6,0.0,0.2,0.8,2.4,0.2,1.4,0.6,1.0,0.6,0.2,0.8,0.4,0.2,0.4,0.4,1.0,0.4,0.8,1.4,1.2,0.4,0.4,1.0,0.8,0.0,0.4,0.6,0.6,0.4,0.2,1.0,0.8,0.4,0.4,9.6,10.8,0.8,0.8,0.8,0.8,0.6,0.8,0.4,0.6,4.2,5.4,1.0,1.0,0.6,1.0,0.6,0.6,5.4,5.4,0.8,0.8,0.6,0.8,0.4,0.6,5.2,5.2,5.0,5.6,0.8,0.6,0.6,0.6,0.6,0.4,1.0,1.0,0.6,0.6,0.4,0.6,0.4,0.2,0.8,1.0,0.8,1.0,0.2,0.4,0.2,0.2,3,3,2,2,1,1,1.3,1.12,1.86,2.04,0.4,0.2,0.2,0.6
Sampdoria,Salernitana,0.8,1.0,1,2,1,2,0.4,0.0,0.6,0.8,0.0,0.2,2.8,3.4,1.6,0.6,1.2,2.8,0.4,0.0,0.2,0.4,0.4,0.0,0.4,0.8,0.4,0.6,0.4,0.4,1.0,1.0,0.8,1.0,0.6,0.6,0.4,0.4,0.0,0.4,1.8,2.0,1.0,0.6,0.8,1.4,0.4,0.2,0.4,0.4,0.2,0.4,1.0,1.0,0.8,0.8,1.0,1.4,0.6,0.0,0.4,1.4,0.6,0.4,0.6,1.0,0.2,0.0,0.6,0.6,0.4,0.6,10.2,10.6,1.0,1.0,0.8,1.0,0.4,0.8,0.4,0.4,5.6,5.4,1.0,0.8,0.8,0.8,0.6,0.8,4.6,5.2,0.8,1.0,0.6,0.6,0.2,0.2,4.4,2.8,5.8,7.8,0.4,0.4,0.2,0.2,0.2,0.0,1.0,0.6,0.6,0.4,0.2,0.2,0.0,0.0,1.0,0.6,0.6,0.4,0.4,0.2,0.2,0.2,5,2,0,1,5,1,1.37,1.02,1.41,2.36,0.2,0.6,0.4,0.2
Udinese,Empoli,0.65,0.7,4,1,1,0,0.6,0.0,0.0,0.6,0.4,0.4,3.0,0.8,2.2,0.0,0.8,0.8,0.2,0.4,0.0,1.0,0.6,0.0,0.0,0.2,0.8,0.0,0.4,0.0,1.0,0.6,1.0,0.2,0.4,0.0,0.2,0.0,0.2,0.0,1.8,0.6,1.2,0.0,0.6,0.6,0.4,0.6,0.2,1.0,0.6,0.0,0.8,0.4,0.6,0.2,1.2,0.2,1.0,0.0,0.2,0.2,0.8,0.8,0.6,1.0,0.0,0.0,0.6,0.2,0.4,0.0,10.8,8.0,0.8,0.8,0.8,0.6,0.8,0.0,0.6,0.0,5.8,4.0,1.0,0.6,0.8,0.6,0.8,0.6,5.0,4.0,0.8,0.6,0.6,0.4,0.6,0.4,5.8,3.4,5.0,4.6,0.6,0.6,0.6,0.4,0.6,0.2,1.0,0.6,0.8,0.2,0.6,0.2,0.6,0.2,0.8,0.8,0.6,0.6,0.4,0.4,0.4,0.4,4,7,2,2,2,5,1.53,1.68,1.24,1.69,0.4,0.0,0.4,0.0
Fiorentina,Venezia,0.35,0.95,1,0,1,0,0.6,0.2,0.2,0.8,0.2,0.0,1.6,2.4,0.8,0.8,0.8,1.6,0.6,0.0,0.2,0.4,0.0,0.2,0.2,0.4,0.2,0.6,0.0,0.6,1.0,1.0,0.4,0.6,0.2,0.6,0.0,0.2,0.0,0.0,0.4,0.8,0.2,0.4,0.2,0.4,0.8,0.6,0.8,0.6,0.2,0.4,0.2,0.4,0.2,0.4,1.2,1.6,0.6,0.4,0.6,1.2,0.8,0.2,0.4,0.6,0.0,0.2,0.8,1.0,0.2,0.2,6.2,9.4,0.2,0.6,0.2,0.6,0.2,0.6,0.0,0.4,3.6,5.2,0.8,0.8,0.6,0.8,0.4,0.8,2.6,4.2,0.2,0.8,0.2,0.4,0.2,0.2,4.8,3.0,1.4,6.4,0.8,0.6,0.4,0.2,0.2,0.0,1.0,0.8,0.8,0.4,0.6,0.4,0.2,0.2,0.8,0.8,0.4,0.2,0.2,0.2,0.2,0.0,5,0,1,0,3,0,3.01,1.13,0.92,1.59,0.0,0.4,0.2,0.6
Juventus,Bologna,0.2,0.65,1,1,0,0,0.6,0.0,0.2,0.6,0.2,0.4,1.6,1.8,1.2,0.4,0.4,1.4,0.6,0.2,0.2,0.6,0.4,0.0,0.0,0.4,0.2,0.4,0.0,0.2,1.0,0.8,0.6,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.2,0.8,1.0,0.4,0.2,0.4,0.8,0.6,0.2,0.6,0.0,0.2,1.0,0.6,0.2,0.2,0.4,1.0,0.2,0.0,0.2,1.0,0.8,0.2,0.8,1.0,0.0,0.0,0.4,0.8,0.0,0.2,10.8,9.0,1.0,0.8,0.8,0.6,0.6,0.4,0.4,0.2,4.2,3.4,0.8,0.8,0.4,0.4,0.4,0.2,6.6,5.6,0.8,1.0,0.8,0.8,0.8,0.6,6.0,1.8,4.8,7.2,1.0,0.0,0.8,0.0,0.6,0.0,1.0,0.6,0.8,0.2,0.4,0.0,0.0,0.0,1.0,0.6,0.8,0.4,0.8,0.0,0.6,0.0,4,5,1,3,3,2,1.68,1.2,0.55,1.56,0.2,0.4,0.0,0.2
Lazio,Torino,0.35,0.55,1,1,0,0,0.6,0.2,0.2,0.4,0.2,0.4,2.0,1.2,1.4,0.4,0.6,0.8,0.6,0.4,0.2,0.6,0.4,0.0,0.2,0.2,0.4,0.2,0.4,0.0,0.8,0.8,0.6,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.4,0.2,0.0,0.4,1.0,0.6,0.6,0.8,0.0,0.0,0.4,0.6,0.0,0.0,1.6,0.6,1.0,0.2,0.6,0.4,0.6,0.8,0.2,0.8,0.4,0.0,0.8,0.4,0.6,0.2,7.6,11.0,0.4,0.8,0.2,0.8,0.2,0.8,0.2,0.8,3.8,6.0,0.6,0.8,0.6,0.8,0.2,0.8,3.8,5.0,0.6,0.8,0.2,0.4,0.0,0.4,4.4,4.8,3.2,6.2,0.8,0.4,0.4,0.4,0.2,0.4,0.8,1.0,0.6,0.4,0.6,0.4,0.2,0.4,1.0,1.0,0.4,0.6,0.2,0.2,0.0,0.2,9,7,3,4,6,2,1.14,1.08,1.22,1.01,0.0,0.0,0.4,0.2
Elche,Mallorca,0.75,0.85,3,0,1,0,0.4,0.0,0.6,1.0,0.0,0.0,2.8,3.0,1.4,0.8,1.4,2.2,0.0,0.0,0.2,0.6,0.4,0.2,0.4,0.6,0.8,0.4,0.8,0.4,1.0,1.0,0.8,0.6,0.8,0.6,0.2,0.2,0.0,0.2,1.0,1.4,0.4,0.2,0.6,1.2,0.6,0.2,0.6,0.8,0.2,0.2,0.6,0.8,0.2,0.4,1.8,1.6,1.0,0.6,0.8,1.0,0.4,0.2,0.6,0.6,0.2,0.4,0.8,0.8,0.6,0.4,10.0,10.8,0.6,0.8,0.6,0.8,0.6,0.6,0.4,0.6,3.4,6.6,0.6,1.0,0.6,0.8,0.4,0.6,6.6,4.2,1.0,0.6,0.8,0.4,0.6,0.4,5.2,5.0,4.8,5.8,0.8,0.8,0.6,0.8,0.4,0.6,0.6,1.0,0.4,0.8,0.4,0.6,0.2,0.4,1.0,0.6,1.0,0.6,0.8,0.4,0.6,0.2,2,1,2,1,0,0,1.57,0.79,1.58,2.08,0.4,0.4,0.6,0.8
Deportivo Alavés,Rayo Vallecano,1.0,0.7,1,0,0,0,0.2,0.0,0.4,0.8,0.4,0.2,1.8,2.6,0.8,0.6,1.0,2.0,0.4,0.0,0.6,0.6,0.4,0.2,0.2,1.0,0.4,0.4,0.4,0.4,0.6,1.0,0.4,1.0,0.4,0.4,0.2,0.2,0.2,0.0,0.2,0.8,0.2,0.4,0.0,0.4,1.0,0.6,0.8,0.8,0.0,0.0,0.2,0.6,0.0,0.2,1.6,1.8,0.6,0.2,1.0,1.6,0.4,0.0,0.6,0.8,0.4,0.2,0.6,1.0,0.4,0.6,11.0,8.8,1.0,0.8,0.8,0.8,0.8,0.4,0.6,0.2,5.0,3.2,1.0,0.6,1.0,0.6,0.4,0.2,6.0,5.6,1.0,1.0,0.8,0.8,0.8,0.6,4.8,3.4,6.2,5.4,0.8,0.4,0.8,0.2,0.4,0.2,0.8,0.8,0.4,0.4,0.2,0.4,0.2,0.4,1.0,0.8,0.8,0.6,0.6,0.0,0.4,0.0,2,12,2,8,0,4,1.34,1.35,1.02,1.91,0.0,0.0,0.6,0.6
Valencia,Osasuna,0.45,0.5,1,2,0,0,0.2,0.4,0.2,0.6,0.6,0.0,2.2,3.0,1.0,1.2,1.2,1.8,0.4,0.4,0.4,0.4,0.2,0.4,0.2,0.4,0.6,0.2,0.4,0.2,0.6,1.0,0.6,0.8,0.4,0.6,0.4,0.4,0.2,0.2,1.0,1.4,0.2,0.4,0.8,1.0,0.6,0.6,0.8,0.8,0.2,0.0,0.4,0.6,0.4,0.6,1.2,1.6,0.8,0.8,0.4,0.8,0.6,0.4,0.6,0.4,0.4,0.2,0.4,1.0,0.4,0.4,10.6,10.2,0.8,0.6,0.6,0.6,0.4,0.4,0.4,0.4,5.2,4.0,0.8,0.6,0.8,0.4,0.6,0.2,5.4,6.2,0.8,1.0,0.4,0.8,0.4,0.6,5.6,4.2,5.0,6.0,0.8,0.6,0.4,0.6,0.4,0.2,0.8,0.6,0.8,0.4,0.2,0.4,0.2,0.2,0.8,1.0,0.6,0.6,0.4,0.4,0.4,0.2,9,5,2,3,7,2,1.2,0.67,1.52,1.29,0.4,0.4,0.0,0.6
Getafe,Villarreal,0.75,0.35,1,2,0,2,0.6,0.4,0.0,0.6,0.4,0.0,2.8,2.2,2.0,1.2,0.8,1.0,0.6,0.2,0.2,0.6,0.6,0.4,0.4,0.2,0.4,0.2,0.4,0.2,0.8,1.0,0.6,0.6,0.6,0.2,0.4,0.2,0.2,0.2,1.0,0.6,0.6,0.6,0.4,0.0,0.6,1.0,0.6,0.6,0.2,0.0,0.6,0.4,0.4,0.2,1.8,1.6,1.4,0.6,0.4,1.0,0.6,0.2,0.2,0.6,0.4,0.2,0.8,1.0,0.4,0.4,8.6,11.0,0.6,1.0,0.4,1.0,0.4,0.6,0.2,0.6,4.2,5.0,1.0,1.0,0.8,0.8,0.2,0.4,4.4,6.0,0.6,1.0,0.2,1.0,0.2,0.6,4.4,5.4,4.2,5.6,0.8,0.6,0.6,0.6,0.2,0.6,1.0,1.0,1.0,1.0,0.6,0.6,0.0,0.4,0.8,0.8,0.6,0.6,0.4,0.4,0.0,0.4,6,6,1,3,5,3,1.17,1.49,1.07,1.2,0.2,0.4,0.6,0.8
Newcastle United,Leicester City,0.75,0.45,2,1,1,1,0.8,0.2,0.0,0.6,0.2,0.2,2.2,2.2,1.6,0.8,0.6,1.4,0.4,0.2,0.0,0.4,0.4,0.2,0.0,0.6,0.6,0.4,0.4,0.2,1.0,1.0,0.6,1.0,0.4,0.2,0.2,0.0,0.0,0.0,1.0,0.8,0.8,0.2,0.2,0.6,0.8,0.4,0.4,0.8,0.2,0.2,0.6,0.6,0.4,0.2,1.2,1.4,0.8,0.6,0.4,0.8,0.6,0.2,0.4,0.6,0.2,0.2,0.8,1.0,0.4,0.4,8.2,12.6,0.8,1.0,0.6,0.8,0.4,0.8,0.2,0.8,3.6,6.2,0.8,1.0,0.6,1.0,0.2,0.8,4.6,6.4,0.6,0.8,0.4,0.8,0.2,0.8,3.6,7.0,4.6,5.6,0.6,1.0,0.2,1.0,0.2,0.8,0.8,1.0,0.4,0.8,0.4,0.8,0.2,0.4,0.8,1.0,0.6,0.8,0.4,0.8,0.0,0.6,3,5,2,2,1,3,1.21,1.53,1.56,2.26,0.4,0.4,0.4,0.4
West Ham United,Burnley,0.35,0.9,1,1,0,1,0.8,0.2,0.0,0.4,0.2,0.4,2.0,1.8,1.4,0.8,0.6,1.0,0.4,0.4,0.0,0.6,0.4,0.2,0.0,0.4,0.6,0.2,0.4,0.0,1.0,0.8,0.6,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.6,0.8,0.4,0.4,0.2,0.4,0.8,0.6,0.6,0.8,0.2,0.0,0.4,0.6,0.2,0.2,1.4,1.0,1.0,0.4,0.4,0.6,0.6,0.6,0.2,0.6,0.4,0.0,0.8,0.8,0.4,0.2,9.4,11.4,0.8,1.0,0.6,0.8,0.6,0.6,0.4,0.6,4.0,6.0,0.8,1.0,0.4,0.8,0.4,0.6,5.4,5.4,0.8,0.8,0.6,0.4,0.6,0.4,3.6,5.6,5.8,5.8,0.4,1.0,0.4,0.4,0.0,0.4,1.0,1.0,0.8,0.8,0.2,0.6,0.0,0.6,1.0,0.8,0.4,0.8,0.2,0.2,0.0,0.0,13,4,6,2,7,2,1.55,0.96,1.4,1.77,0.4,0.2,0.2,0.4
Nice,Lorient,0.3,0.8,2,1,0,0,0.6,0.4,0.2,0.4,0.2,0.2,1.6,3.0,1.0,1.2,0.6,1.8,0.4,0.6,0.2,0.2,0.2,0.4,0.0,0.4,0.4,0.4,0.2,0.4,1.0,0.8,0.4,0.6,0.2,0.4,0.0,0.4,0.0,0.4,0.6,0.6,0.4,0.0,0.2,0.6,0.8,0.6,0.6,1.0,0.2,0.0,0.4,0.4,0.2,0.2,1.0,2.4,0.6,1.2,0.4,1.2,0.6,0.6,0.4,0.2,0.2,0.4,0.8,0.8,0.2,0.6,10.0,8.8,0.8,0.6,0.4,0.6,0.2,0.6,0.2,0.4,4.0,3.8,1.0,0.8,0.6,0.4,0.2,0.4,6.0,5.0,0.8,0.6,0.6,0.6,0.2,0.6,4.4,3.4,5.6,5.4,0.6,0.4,0.4,0.4,0.2,0.4,1.0,0.8,0.6,0.4,0.2,0.0,0.0,0.0,1.0,0.8,0.8,0.4,0.4,0.4,0.2,0.4,5,1,3,1,2,0,1.42,1.11,0.77,1.54,0.2,0.2,0.6,0.6
Metz,Clermont,1.0,0.9,1,1,1,1,0.0,0.4,0.6,0.6,0.4,0.0,1.6,3.0,0.4,0.8,1.2,2.2,0.4,0.4,0.6,0.4,0.0,0.2,0.6,0.6,0.4,0.2,0.4,0.2,0.6,1.0,0.6,0.8,0.4,0.6,0.0,0.6,0.0,0.0,0.2,1.2,0.0,0.4,0.2,0.8,0.8,0.4,1.0,0.6,0.0,0.2,0.2,0.8,0.0,0.2,1.4,1.8,0.4,0.4,1.0,1.4,0.4,0.4,0.6,0.6,0.4,0.0,0.6,1.0,0.6,0.4,8.6,8.0,0.6,0.6,0.6,0.4,0.2,0.2,0.2,0.2,5.2,4.4,1.0,1.0,0.6,0.6,0.4,0.4,3.4,3.6,0.4,0.4,0.4,0.2,0.4,0.2,3.4,2.2,5.2,5.8,0.2,0.0,0.2,0.0,0.0,0.0,0.4,1.0,0.4,0.2,0.4,0.2,0.0,0.0,0.6,0.6,0.6,0.2,0.6,0.0,0.2,0.0,0,9,0,4,0,5,0.91,0.81,1.51,1.19,0.0,0.4,0.4,0.8
Montpellier,Reims,0.55,0.65,0,0,0,0,0.2,0.4,0.6,0.6,0.2,0.0,3.0,2.0,1.2,0.6,1.8,1.4,0.2,0.2,0.4,0.6,0.4,0.2,0.6,0.2,0.6,0.2,0.6,0.2,0.8,1.0,0.6,0.4,0.6,0.4,0.4,0.2,0.4,0.0,1.4,0.6,0.8,0.2,0.6,0.4,0.6,0.6,0.6,0.8,0.4,0.0,0.4,0.6,0.4,0.0,1.6,1.4,0.4,0.4,1.2,1.0,0.2,0.4,0.6,0.8,0.4,0.2,0.8,0.6,0.6,0.4,11.8,10.4,1.0,0.8,0.8,0.8,0.8,0.6,0.6,0.4,6.2,4.6,0.8,1.0,0.8,0.6,0.8,0.4,5.6,5.8,0.6,0.8,0.6,0.8,0.6,0.8,7.6,2.6,4.2,7.8,1.0,0.2,1.0,0.2,0.8,0.0,1.0,0.6,1.0,0.2,0.8,0.0,0.8,0.0,1.0,0.6,0.6,0.6,0.4,0.2,0.4,0.2,9,6,4,2,5,4,1.07,1.34,0.83,1.79,0.4,0.2,0.8,0.4
Nantes,Angers SCO,0.45,0.7,1,1,0,1,0.8,0.0,0.2,0.8,0.0,0.2,2.8,3.0,2.0,0.8,0.8,2.2,0.4,0.2,0.2,0.6,0.6,0.4,0.2,0.6,0.4,0.4,0.4,0.4,1.0,0.8,0.6,0.6,0.4,0.4,0.4,0.4,0.2,0.4,1.2,1.4,1.0,0.4,0.2,1.0,0.8,0.2,0.4,0.8,0.0,0.2,0.8,0.8,0.2,0.2,1.6,1.6,1.0,0.4,0.6,1.2,0.6,0.4,0.6,0.8,0.2,0.2,0.6,0.6,0.4,0.4,11.8,9.8,1.0,0.8,1.0,0.6,1.0,0.4,0.6,0.4,5.8,5.2,1.0,1.0,1.0,0.8,0.6,0.4,6.0,4.6,1.0,1.0,0.8,0.6,0.6,0.0,6.0,3.4,5.8,6.4,1.0,0.4,1.0,0.4,0.6,0.2,1.0,0.8,1.0,0.4,0.8,0.4,0.6,0.2,1.0,0.8,0.8,0.6,0.6,0.2,0.2,0.0,14,5,8,1,6,4,1.05,1.19,1.44,1.21,0.6,0.2,0.4,0.6
Troyes,Strasbourg,0.75,0.3,1,1,0,0,0.4,0.2,0.2,0.2,0.4,0.6,1.0,2.8,0.6,1.4,0.4,1.4,0.6,0.4,0.4,0.2,0.0,0.4,0.0,0.4,0.2,0.6,0.0,0.4,0.8,0.8,0.2,0.6,0.0,0.4,0.0,0.4,0.0,0.2,0.6,1.8,0.2,0.8,0.4,1.0,0.6,0.6,0.8,0.4,0.0,0.4,0.6,0.6,0.0,0.4,0.4,1.0,0.4,0.6,0.0,0.4,1.0,0.6,0.6,0.6,0.0,0.4,0.4,0.4,0.0,0.4,11.6,7.2,1.0,0.4,1.0,0.2,0.8,0.2,0.8,0.2,4.6,3.4,1.0,0.6,0.8,0.4,0.6,0.2,6.8,3.8,1.0,0.8,1.0,0.2,1.0,0.0,5.8,3.8,5.8,3.4,1.0,0.6,0.8,0.2,0.6,0.0,1.0,0.8,0.8,0.6,0.2,0.6,0.2,0.2,1.0,0.8,1.0,0.4,0.8,0.2,0.4,0.2,5,9,2,4,3,5,1.56,1.14,1.11,1.49,0.4,0.4,0.4,0.4
Olympique Lyonnais,Bordeaux,0.5,0.95,6,1,3,0,0.6,0.0,0.4,0.6,0.0,0.4,3.4,3.0,1.8,0.6,1.6,2.4,0.2,0.2,0.2,0.6,0.8,0.2,0.4,0.6,0.6,0.4,0.6,0.2,1.0,0.8,0.8,0.8,0.6,0.6,0.4,0.4,0.4,0.4,1.4,1.6,0.4,0.4,1.0,1.2,0.4,0.2,0.6,0.6,0.0,0.4,1.0,0.8,0.2,0.4,2.0,1.4,1.4,0.2,0.6,1.2,0.6,0.6,0.2,0.8,0.4,0.0,0.8,0.6,0.6,0.4,9.2,9.2,0.8,0.8,0.8,0.6,0.8,0.4,0.2,0.4,5.2,4.0,1.0,0.8,1.0,0.6,0.8,0.4,4.0,5.2,0.8,0.8,0.6,0.8,0.0,0.6,6.4,3.6,2.8,5.6,1.0,0.6,0.6,0.2,0.6,0.2,1.0,0.8,1.0,0.8,0.8,0.6,0.4,0.2,1.0,0.8,0.8,0.4,0.6,0.0,0.4,0.0,3,5,2,2,1,3,2.1,1.04,1.11,2.03,0.4,0.6,0.6,0.2
Paris Saint Germain,Olympique Marseille,0.05,0.1,2,1,2,1,1.0,0.6,0.0,0.2,0.0,0.2,3.6,3.8,3.2,2.4,0.4,1.4,0.6,0.0,0.0,0.0,0.8,0.6,0.0,0.4,0.4,1.0,0.4,0.8,1.0,1.0,0.8,1.0,0.8,0.8,0.6,0.4,0.2,0.4,1.2,1.2,1.0,1.0,0.2,0.2,0.8,0.8,0.2,0.0,0.2,0.2,0.8,1.0,0.4,0.2,2.4,2.6,2.2,1.4,0.2,1.2,0.8,0.0,0.0,0.4,0.2,0.6,1.0,1.0,0.8,0.8,8.6,9.6,0.6,0.8,0.4,0.8,0.4,0.8,0.4,0.6,5.0,5.8,1.0,0.8,0.8,0.8,0.8,0.8,3.6,3.6,0.4,0.6,0.4,0.2,0.2,0.2,6.4,6.8,2.2,2.8,0.6,0.8,0.6,0.8,0.4,0.8,1.0,1.0,1.0,1.0,0.8,0.8,0.4,0.6,0.6,1.0,0.6,0.8,0.4,0.2,0.4,0.2,3,4,3,2,0,2,1.12,1.03,1.51,1.34,0.4,0.2,0.4,1.0
DSC Arminia Bielefeld,FC Bayern München,0.9444444444444444,0.05555555555555555,0,3,0,2,0.2,0.6,0.2,0.2,0.6,0.2,2.0,3.8,1.0,2.4,1.0,1.4,0.2,0.2,0.2,0.0,0.2,0.6,0.2,0.2,0.6,0.8,0.2,0.6,1.0,1.0,0.6,0.8,0.2,0.6,0.2,0.6,0.0,0.6,1.0,1.8,0.4,0.8,0.6,1.0,0.4,0.6,0.6,0.4,0.4,0.4,0.6,0.6,0.4,0.6,1.0,2.0,0.6,1.6,0.4,0.4,0.6,0.6,0.4,0.2,0.2,0.4,0.8,0.8,0.2,0.4,9.8,10.8,0.8,0.8,0.4,0.8,0.4,0.8,0.2,0.6,5.4,6.0,1.0,1.0,0.8,1.0,0.8,0.8,4.4,4.8,0.6,0.8,0.4,0.4,0.2,0.2,5.2,8.0,4.6,2.8,0.8,1.0,0.8,1.0,0.6,1.0,1.0,1.0,0.8,1.0,0.8,1.0,0.4,0.8,1.0,1.0,0.8,1.0,0.2,0.6,0.0,0.4,5,4,3,2,2,2,1.29,2.83,1.78,1.01,0.4,0.6,0.2,0.4
FC Union Berlin,Eintracht Frankfurt,0.4444444444444444,0.5555555555555556,2,0,2,0,0.6,0.4,0.2,0.2,0.2,0.4,2.6,2.6,1.4,1.6,1.2,1.0,0.2,0.2,0.2,0.4,0.4,0.4,0.2,0.2,0.6,0.6,0.4,0.4,1.0,0.8,0.8,0.6,0.6,0.4,0.2,0.4,0.0,0.4,1.2,1.0,0.6,0.6,0.6,0.4,0.6,0.6,0.4,0.4,0.2,0.4,0.8,0.6,0.4,0.4,1.4,1.6,0.8,1.0,0.6,0.6,0.4,0.4,0.4,0.6,0.2,0.4,1.0,0.6,0.2,0.4,7.0,10.2,0.4,0.6,0.0,0.6,0.0,0.6,0.0,0.6,3.2,5.2,0.6,0.8,0.6,0.6,0.0,0.6,3.8,5.0,0.6,0.8,0.2,0.8,0.2,0.4,3.4,6.6,5.2,3.6,0.2,0.6,0.2,0.6,0.2,0.6,0.6,1.0,0.0,1.0,0.0,0.6,0.0,0.4,0.8,0.8,0.4,0.6,0.0,0.6,0.0,0.4,4,3,3,2,0,1,1.81,1.51,1.5,2.17,0.2,0.4,0.4,0.4
