team_a_name,team_b_name,team_a_pos,team_b_pos,team_a_ft_result,team_b_ft_result,team_a_ht_result,team_b_ht_result,team_a_won_perc,team_b_won_perc,team_a_lost_perc,team_b_lost_perc,team_a_draw_perc,team_b_draw_perc,team_a_avg_game_goals,team_b_avg_game_goals,team_a_avg_goals_scored,team_b_avg_goals_scored,team_a_avg_goals_conc,team_b_avg_goals_conc,team_a_clean_sheet,team_b_clean_sheet,team_a_failed_to_score,team_b_failed_to_score,team_a_o1_team,team_b_o1_team,team_a_o1_team_ag,team_b_o1_team_ag,team_a_btts,team_b_btts,team_a_btts_02,team_b_btts_02,team_a_o0,team_b_o0,team_a_o1,team_b_o1,team_a_02,team_b_02,team_a_o3,team_b_o3,team_a_o4,team_b_o4,team_a_avg_goals_fh,team_b_avg_goals_fh,team_a_avg_goals_fh_scored,team_b_avg_goals_fh_scored,team_a_avg_goals_fh_conc,team_b_avg_goals_fh_conc,team_a_cs_fh,team_b_cs_fh,team_a_fts_fh,team_b_fts_fh,team_a_btts_fh,team_b_btts_fh,team_a_o0_fh,team_b_o0_fh,team_a_o1_fh,team_b_o1_fh,team_a_avg_goals_sh,team_b_avg_goals_sh,team_a_avg_goals_sh_scored,team_b_avg_goals_sh_scored,team_a_avg_goals_sh_conc,team_b_avg_goals_sh_conc,team_a_cs_sh,team_b_cs_sh,team_a_fts_sh,team_b_fts_sh,team_a_btts_sh,team_b_btts_sh,team_a_o0_sh,team_b_o0_sh,team_a_o1_sh,team_b_o1_sh,team_a_avg_game_corners,team_b_avg_game_corners,team_a_o7_game_corners,team_b_o7_game_corners,team_a_o8_game_corners,team_b_o8_game_corners,team_a_o9_game_corners,team_b_o9_game_corners,team_a_o10_game_corners,team_b_o10_game_corners,team_a_avg_game_corners_fh,team_b_avg_game_corners_fh,team_a_o2_corners_fh,team_b_o2_corners_fh,team_a_o3_corners_fh,team_b_o3_corners_fh,team_a_o4_corners_fh,team_b_o4_corners_fh,team_a_avg_game_corners_sh,team_b_avg_game_corners_sh,team_a_o3_corners_sh,team_b_o3_corners_sh,team_a_o4_corners_sh,team_b_o4_corners_sh,team_a_o5_corners_sh,team_b_o5_corners_sh,team_a_avg_corners_for,team_b_avg_corners_for,team_a_avg_corners_ag,team_b_avg_corners_ag,team_a_o3_team_corners,team_b_o3_team_corners,team_a_o4_team_corners,team_b_o4_team_corners,team_a_o5_team_corners,team_b_o5_team_corners,team_a_o0_team_corners_fh,team_b_o0_team_corners_fh,team_a_o1_team_corners_fh,team_b_o1_team_corners_fh,team_a_o2_team_corners_fh,team_b_o2_team_corners_fh,team_a_o3_team_corners_fh,team_b_o3_team_corners_fh,team_a_o0_team_corners_sh,team_b_o0_team_corners_sh,team_a_o1_team_corners_sh,team_b_o1_team_corners_sh,team_a_o2_team_corners_sh,team_b_o2_team_corners_sh,team_a_o3_team_corners_sh,team_b_o3_team_corners_sh,team_a_corners_result,team_b_corners_result,team_a_corners_result_fh,team_b_corners_result_fh,team_a_corners_result_sh,team_b_corners_result_sh,team_a_exp_goals,team_b_exp_goals,team_a_exp_goals_ag,team_b_exp_goals_ag,team_a_30_ht,team_b_30_ht,team_a_75_ft,team_b_75_ft
Newell's Old Boys,Sarmiento,1.0,0.9230769230769231,1,1,1,0,0.2,0.0,0.4,0.6,0.4,0.4,2.0,2.4,1.0,0.2,1.0,2.2,0.4,0.2,0.4,0.8,0.4,0.0,0.4,0.4,0.4,0.2,0.4,0.0,0.8,0.8,0.6,0.6,0.4,0.4,0.2,0.2,0.0,0.2,1.2,1.4,0.6,0.2,0.6,1.2,0.6,0.4,0.6,0.8,0.2,0.2,0.6,0.6,0.4,0.4,0.8,1.0,0.4,0.0,0.4,1.0,0.6,0.4,0.6,1.0,0.0,0.0,0.8,0.6,0.0,0.4,7.0,9.6,0.4,0.6,0.2,0.6,0.0,0.2,0.0,0.2,3.6,3.75,0.8,1.0,0.4,0.5,0.2,0.25,3.4,4.0,0.6,0.75,0.2,0.5,0.2,0.0,2.2,3.8,4.8,5.8,0.2,0.8,0.0,0.6,0.0,0.0,0.6,0.75,0.2,0.75,0.0,0.25,0.0,0.0,0.6,0.75,0.4,0.75,0.2,0.25,0.2,0.0,0,0,0,0,0,0,0.59,0.7,1.04,1.65,0.4,0.6,0.4,0.2
Água Santa,Atibaia,0.0625,0.125,2,1,1,0,0.6,0.4,0.0,0.2,0.4,0.4,1.2,2.2,1.0,1.4,0.2,0.8,0.8,0.2,0.2,0.4,0.2,0.4,0.0,0.0,0.2,0.6,0.0,0.4,0.8,0.8,0.4,0.6,0.0,0.4,0.0,0.2,0.0,0.2,0.2,0.8,0.2,0.2,0.0,0.6,1.0,0.4,0.8,0.8,0.0,0.0,0.2,0.8,0.0,0.0,1.0,1.4,0.8,1.2,0.2,0.2,0.8,0.8,0.2,0.6,0.2,0.0,0.8,0.6,0.2,0.4,7.2,9.8,0.6,0.8,0.2,0.4,0.2,0.4,0.2,0.4,4.0,5.0,0.75,0.8,0.5,0.6,0.5,0.6,4.75,4.8,0.75,0.8,0.5,0.4,0.5,0.2,4.6,6.0,2.6,3.8,0.6,0.8,0.4,0.8,0.4,0.4,1.0,1.0,0.75,0.6,0.75,0.4,0.25,0.2,0.75,1.0,0.75,1.0,0.75,0.8,0.5,0.4,4,0,2,0,2,0,1.2,1.43,0.56,1.35,0.0,0.4,0.4,0.4
Velo Clube,EC São Bernardo,0.9375,0.1875,2,0,1,0,0.6,0.2,0.4,0.4,0.0,0.4,2.0,1.8,1.2,0.8,0.8,1.0,0.6,0.2,0.2,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.2,0.2,1.0,1.0,0.8,0.4,0.2,0.2,0.0,0.2,0.0,0.0,0.8,0.8,0.4,0.6,0.4,0.2,0.8,0.8,0.6,0.4,0.0,0.0,0.6,0.8,0.2,0.0,1.2,1.0,0.8,0.2,0.4,0.8,0.8,0.4,0.2,0.8,0.0,0.2,1.0,0.6,0.2,0.2,7.6,12.25,0.4,1.0,0.4,1.0,0.2,1.0,0.2,0.75,3.4,5.75,0.8,1.0,0.4,1.0,0.2,1.0,4.2,6.5,0.6,1.0,0.4,1.0,0.2,0.75,5.2,5.0,2.4,7.25,0.8,0.5,0.6,0.5,0.4,0.25,1.0,1.0,0.8,0.75,0.6,0.5,0.2,0.25,0.8,0.75,0.6,0.75,0.6,0.25,0.2,0.25,5,4,2,4,3,0,1.33,0.68,1.29,1.03,0.2,0.2,0.6,0.6
Portuguesa,RB Brasil,0.5,0.625,0,1,0,1,0.4,0.2,0.2,0.6,0.4,0.2,1.4,2.0,0.6,0.4,0.8,1.6,0.6,0.2,0.4,0.6,0.0,0.0,0.2,0.4,0.2,0.2,0.0,0.0,0.8,1.0,0.4,0.6,0.2,0.2,0.0,0.2,0.0,0.0,0.6,1.2,0.2,0.4,0.4,0.8,0.8,0.4,0.8,0.6,0.0,0.2,0.4,0.8,0.2,0.4,0.8,0.8,0.4,0.0,0.4,0.8,0.6,0.4,0.6,1.0,0.2,0.0,0.6,0.6,0.2,0.2,7.6,7.2,0.2,0.6,0.2,0.4,0.2,0.0,0.2,0.0,4.0,4.0,1.0,0.6,0.6,0.6,0.4,0.2,3.6,3.2,0.4,0.6,0.2,0.2,0.2,0.0,4.4,3.6,3.2,3.6,0.8,0.4,0.2,0.4,0.2,0.4,1.0,1.0,1.0,0.4,0.8,0.4,0.2,0.4,0.8,0.6,0.2,0.4,0.2,0.0,0.2,0.0,0,3,0,2,0,1,1.06,0.74,0.73,1.24,0.2,0.6,0.6,0.4
Oeste,Portuguesa Santista,0.375,0.5625,2,0,0,0,0.8,0.2,0.0,0.4,0.2,0.4,2.6,1.2,2.0,0.4,0.6,0.8,0.4,0.4,0.0,0.8,0.6,0.2,0.0,0.2,0.6,0.2,0.4,0.2,1.0,0.6,0.8,0.4,0.6,0.2,0.2,0.0,0.0,0.0,1.4,0.6,0.8,0.2,0.6,0.4,0.4,0.6,0.4,0.8,0.2,0.2,1.0,0.4,0.4,0.2,1.2,0.6,1.2,0.2,0.0,0.4,1.0,0.8,0.4,0.8,0.0,0.0,0.6,0.4,0.6,0.2,7.8,10.0,0.6,0.8,0.4,0.8,0.2,0.8,0.0,0.4,4.8,4.8,1.0,0.8,0.6,0.8,0.4,0.6,3.0,5.2,0.4,0.6,0.4,0.6,0.0,0.2,4.0,5.8,3.8,4.2,0.4,1.0,0.4,0.6,0.2,0.6,1.0,1.0,0.8,1.0,0.6,0.6,0.2,0.4,0.8,1.0,0.4,0.6,0.2,0.4,0.0,0.2,1,2,0,1,1,1,1.29,0.5,0.69,1.21,0.8,0.4,0.6,0.2
Manchester United,Leicester City,0.1,0.2,1,2,1,1,0.8,0.4,0.0,0.2,0.2,0.4,3.6,3.0,2.4,1.6,1.2,1.4,0.2,0.0,0.0,0.0,0.8,0.6,0.2,0.2,0.8,1.0,0.8,0.6,1.0,1.0,0.8,1.0,0.8,0.6,0.6,0.2,0.2,0.2,1.0,1.4,0.6,0.6,0.4,0.8,0.6,0.4,0.6,0.6,0.2,0.2,0.6,0.8,0.4,0.6,2.6,1.6,1.8,1.0,0.8,0.6,0.6,0.4,0.0,0.4,0.4,0.4,1.0,0.8,0.8,0.6,9.2,12.0,0.8,1.0,0.6,1.0,0.6,1.0,0.4,0.6,4.6,5.8,1.0,1.0,0.8,1.0,0.6,0.6,4.6,6.2,0.6,1.0,0.6,1.0,0.2,1.0,6.0,8.2,3.2,3.8,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.6,1.0,0.4,1.0,0.2,0.6,1.0,1.0,1.0,1.0,0.8,1.0,0.6,0.4,3,4,0,3,3,1,1.8,1.44,1.0,1.07,0.4,0.4,0.6,0.4
Southampton,Crystal Palace,0.85,0.65,3,1,1,1,0.2,0.4,0.4,0.4,0.4,0.2,3.0,3.0,1.4,1.4,1.6,1.6,0.0,0.2,0.0,0.0,0.2,0.4,0.6,0.4,1.0,0.8,0.6,0.6,1.0,1.0,1.0,1.0,0.6,0.6,0.2,0.2,0.2,0.2,1.6,1.0,1.0,0.8,0.6,0.2,0.6,0.8,0.2,0.2,0.4,0.2,0.8,0.8,0.4,0.2,1.4,2.0,0.4,0.6,1.0,1.4,0.2,0.2,0.6,0.4,0.2,0.4,1.0,1.0,0.4,0.8,10.2,10.2,1.0,0.6,1.0,0.6,0.6,0.4,0.2,0.4,4.0,3.8,0.8,0.6,0.6,0.4,0.4,0.4,6.2,6.4,1.0,1.0,0.8,0.8,0.8,0.8,3.4,4.4,6.8,5.8,0.6,0.6,0.2,0.4,0.2,0.2,0.6,0.6,0.6,0.4,0.2,0.2,0.2,0.2,0.8,0.8,0.8,0.8,0.2,0.6,0.0,0.2,12,8,8,3,4,5,1.13,0.82,1.19,2.25,0.4,0.2,0.0,1.0
Napoli,Udinese,0.2,0.55,5,1,2,1,0.6,0.4,0.0,0.2,0.4,0.4,4.4,3.6,2.8,2.0,1.6,1.6,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.4,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.4,0.4,0.4,1.8,1.8,1.6,1.0,0.2,0.8,0.8,0.4,0.0,0.2,0.2,0.6,1.0,0.8,0.4,0.6,2.6,1.8,1.2,1.0,1.4,0.8,0.0,0.2,0.4,0.2,0.6,0.8,1.0,0.8,0.6,0.8,6.8,9.6,0.4,0.8,0.4,0.8,0.2,0.4,0.0,0.4,3.0,3.8,0.6,0.8,0.4,0.4,0.2,0.4,3.8,5.8,0.4,0.8,0.4,0.6,0.4,0.6,3.6,3.0,3.2,6.6,0.4,0.2,0.2,0.2,0.2,0.2,1.0,0.8,0.6,0.2,0.0,0.2,0.0,0.2,0.8,0.8,0.6,0.6,0.4,0.0,0.2,0.0,8,3,5,0,3,2,2.04,1.02,1.66,2.09,0.4,0.6,0.6,0.4
Osasuna,Cádiz,0.6,0.55,3,2,1,0,0.4,0.4,0.2,0.2,0.4,0.4,1.6,1.8,1.0,1.0,0.6,0.8,0.6,0.4,0.6,0.0,0.4,0.0,0.2,0.2,0.2,0.6,0.2,0.2,0.6,1.0,0.6,0.6,0.2,0.2,0.2,0.0,0.0,0.0,1.0,0.8,0.6,0.2,0.4,0.6,0.6,0.4,0.6,0.8,0.2,0.0,0.6,0.8,0.2,0.0,0.6,1.0,0.4,0.8,0.2,0.2,0.8,0.8,0.6,0.2,0.0,0.2,0.6,0.8,0.0,0.2,8.6,11.0,0.6,0.8,0.6,0.8,0.4,0.8,0.2,0.8,4.0,5.4,1.0,1.0,0.8,0.8,0.2,0.4,4.6,5.6,0.6,0.8,0.4,0.6,0.4,0.6,4.2,5.4,4.4,5.6,0.6,1.0,0.4,0.8,0.2,0.4,1.0,1.0,0.6,0.6,0.4,0.6,0.0,0.2,1.0,1.0,0.4,0.6,0.4,0.6,0.4,0.4,3,5,1,4,2,1,1.34,1.37,0.87,2.36,0.4,0.4,0.2,0.2
Elche,Deportivo Alavés,0.95,0.8,0,2,0,1,0.4,0.0,0.2,0.6,0.4,0.4,1.8,2.2,1.0,0.6,0.8,1.6,0.2,0.2,0.2,0.6,0.2,0.2,0.0,0.4,0.6,0.4,0.2,0.2,1.0,0.8,0.6,0.6,0.2,0.4,0.0,0.2,0.0,0.2,1.0,0.6,0.6,0.4,0.4,0.2,0.6,0.8,0.4,0.8,0.2,0.0,0.8,0.4,0.2,0.2,0.8,1.6,0.4,0.2,0.4,1.4,0.6,0.2,0.8,0.8,0.2,0.2,0.4,0.8,0.2,0.6,7.8,11.8,0.6,1.0,0.6,1.0,0.2,0.8,0.0,0.6,4.0,6.0,1.0,1.0,0.6,1.0,0.4,0.6,3.8,5.8,0.6,0.8,0.4,0.8,0.0,0.4,4.8,3.8,3.0,8.0,0.8,0.6,0.4,0.6,0.4,0.2,1.0,0.8,0.8,0.2,0.8,0.0,0.4,0.0,0.8,1.0,0.6,0.6,0.4,0.6,0.0,0.6,7,5,3,4,4,1,0.91,0.78,0.95,1.28,0.4,0.0,0.4,0.4
Levante,Barcelona,0.7,0.15,3,3,0,2,0.2,0.8,0.6,0.2,0.2,0.0,2.4,4.0,0.6,2.8,1.8,1.2,0.2,0.2,0.4,0.0,0.0,0.8,0.4,0.4,0.4,0.8,0.2,0.8,1.0,1.0,0.6,1.0,0.2,0.8,0.2,0.4,0.2,0.4,1.2,1.6,0.6,1.0,0.6,0.6,0.6,0.6,0.4,0.4,0.2,0.2,0.8,0.8,0.2,0.6,1.2,2.4,0.0,1.8,1.2,0.6,0.2,0.6,1.0,0.2,0.0,0.4,0.8,0.8,0.2,0.4,8.4,6.0,0.6,0.2,0.6,0.2,0.4,0.2,0.2,0.2,4.2,2.6,1.0,0.4,0.6,0.4,0.2,0.2,4.2,3.4,0.6,0.4,0.6,0.4,0.2,0.2,3.8,2.6,4.6,3.4,0.4,0.4,0.2,0.2,0.2,0.2,1.0,0.6,0.4,0.4,0.2,0.2,0.0,0.0,1.0,0.8,0.4,0.4,0.2,0.2,0.2,0.0,8,6,5,3,3,2,1.19,2.54,1.48,1.3,0.2,0.4,0.0,0.6
Pyunik,Ararat-Armenia,0.8,0.4,0,0,0,0,0.0,0.4,0.6,0.2,0.4,0.4,2.0,1.4,0.6,0.8,1.4,0.6,0.0,0.6,0.4,0.4,0.0,0.2,0.4,0.2,0.6,0.2,0.2,0.2,1.0,0.8,0.8,0.2,0.2,0.2,0.0,0.2,0.0,0.0,1.0,0.2,0.4,0.2,0.6,0.0,0.4,1.0,0.6,0.8,0.2,0.0,0.8,0.2,0.2,0.0,1.0,1.2,0.2,0.6,0.8,0.6,0.2,0.6,0.8,0.6,0.2,0.2,0.8,0.6,0.2,0.2,9.67,7.25,1.0,0.5,1.0,0.5,0.33,0.0,0.33,0.0,5.33,3.0,1.0,0.5,1.0,0.25,1.0,0.25,4.33,4.25,1.0,0.5,0.33,0.25,0.0,0.25,4.67,3.25,5.0,4.0,1.0,0.5,0.67,0.25,0.0,0.0,1.0,0.75,0.67,0.5,0.67,0.25,0.0,0.25,1.0,0.5,0.67,0.25,0.33,0.25,0.33,0.25,3,4,2,5,2,0,1.05,1.15,1.08,1.01,0.4,0.0,0.0,0.2
St. Pölten,Rheindorf Altach,1.0,0.6666666666666666,3,3,2,0,0.0,0.4,0.8,0.4,0.2,0.2,1.4,1.4,0.2,0.6,1.2,0.8,0.2,0.6,0.8,0.4,0.0,0.0,0.4,0.4,0.2,0.2,0.2,0.2,0.8,0.8,0.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0,1.0,0.4,0.2,0.2,0.8,0.2,0.4,0.8,0.8,0.8,0.2,0.2,0.6,0.2,0.4,0.2,0.4,1.0,0.0,0.4,0.4,0.6,0.6,0.6,1.0,0.6,0.0,0.0,0.4,0.8,0.0,0.2,9.6,9.0,0.8,0.8,0.6,0.8,0.4,0.4,0.2,0.2,5.4,4.0,1.0,0.8,0.8,0.6,0.8,0.4,4.2,5.0,0.6,0.8,0.4,0.6,0.2,0.6,3.8,5.0,5.8,4.0,0.6,0.8,0.2,0.4,0.2,0.4,1.0,1.0,0.6,0.8,0.2,0.4,0.0,0.4,0.8,1.0,0.4,0.8,0.4,0.4,0.2,0.2,6,3,4,0,2,3,1.08,0.91,1.28,1.16,0.0,0.0,0.0,0.4
Ried,Admira,0.5,0.8333333333333334,0,0,0,0,0.4,0.4,0.4,0.4,0.2,0.2,3.0,1.8,1.0,0.8,2.0,1.0,0.2,0.6,0.6,0.2,0.4,0.0,0.6,0.4,0.4,0.4,0.4,0.4,0.8,0.8,0.8,0.4,0.8,0.4,0.4,0.2,0.2,0.0,1.2,1.2,0.2,0.4,1.0,0.8,0.4,0.6,0.8,0.6,0.2,0.2,0.6,0.6,0.4,0.4,1.8,0.6,0.8,0.4,1.0,0.2,0.4,0.8,0.6,0.6,0.2,0.0,0.8,0.6,0.8,0.0,12.8,7.6,0.6,0.6,0.6,0.6,0.6,0.4,0.6,0.2,5.8,3.8,0.8,0.8,0.8,0.4,0.4,0.4,7.0,3.8,0.8,0.4,0.8,0.4,0.6,0.2,5.0,4.0,7.8,3.6,0.8,0.6,0.6,0.6,0.2,0.4,1.0,1.0,1.0,0.4,0.2,0.4,0.0,0.4,1.0,0.8,0.8,0.6,0.4,0.2,0.2,0.2,8,0,6,0,2,0,0.83,0.77,2.0,1.27,0.4,0.2,0.4,0.0
Austria Wien,Hartberg,0.3333333333333333,0.16666666666666666,3,1,2,0,0.2,0.4,0.2,0.4,0.6,0.2,2.8,3.4,1.4,1.4,1.4,2.0,0.6,0.2,0.4,0.2,0.6,0.6,0.4,0.6,0.4,0.6,0.4,0.6,0.6,1.0,0.6,0.8,0.4,0.8,0.4,0.6,0.2,0.2,1.2,2.0,0.4,1.0,0.8,1.0,0.6,0.2,0.6,0.4,0.4,0.6,0.4,0.8,0.4,0.6,1.6,1.4,1.0,0.4,0.6,1.0,0.6,0.6,0.4,0.6,0.4,0.0,0.6,0.8,0.6,0.4,9.2,9.6,0.4,0.6,0.4,0.4,0.2,0.4,0.2,0.4,5.0,4.4,0.8,1.0,0.4,1.0,0.4,0.4,4.2,5.2,0.4,0.4,0.2,0.4,0.2,0.4,4.4,5.4,4.8,4.2,0.2,0.6,0.2,0.6,0.2,0.4,0.8,1.0,0.4,0.8,0.2,0.4,0.2,0.2,0.8,0.6,0.4,0.6,0.2,0.4,0.2,0.2,5,3,2,0,3,3,1.69,1.87,1.88,1.33,0.2,0.4,0.6,0.4
Sarajevo,Sloboda Tuzla,0.16666666666666666,0.6666666666666666,0,0,0,0,0.6,0.2,0.4,0.8,0.0,0.0,1.8,2.2,1.0,0.6,0.8,1.6,0.4,0.0,0.4,0.6,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.4,1.0,1.0,0.4,0.6,0.2,0.4,0.2,0.2,0.0,0.0,1.0,0.8,0.6,0.2,0.4,0.6,0.6,0.4,0.6,0.8,0.0,0.0,0.8,0.8,0.2,0.0,0.8,1.4,0.4,0.4,0.4,1.0,0.6,0.4,0.6,0.8,0.2,0.0,0.6,0.8,0.2,0.4,7.6,9.6,0.6,0.8,0.4,0.8,0.4,0.4,0.2,0.4,3.2,5.6,0.6,1.0,0.6,0.6,0.2,0.6,4.4,4.0,0.6,0.6,0.4,0.2,0.4,0.2,4.2,3.4,3.4,6.2,0.6,0.2,0.6,0.2,0.4,0.2,0.8,0.6,0.4,0.4,0.4,0.2,0.2,0.2,1.0,0.8,0.8,0.8,0.2,0.4,0.2,0.0,3,3,1,1,2,2,1.24,0.94,0.92,1.4,0.4,0.0,0.0,0.2
Borac Banja Luka,Zrinjski,0.16666666666666666,0.4166666666666667,2,1,2,1,1.0,0.4,0.0,0.4,0.0,0.2,2.0,2.0,1.8,1.2,0.2,0.8,0.8,0.4,0.0,0.2,0.6,0.2,0.0,0.2,0.2,0.4,0.2,0.2,1.0,1.0,0.6,0.6,0.4,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6,0.0,0.4,1.0,0.6,0.2,0.4,0.0,0.2,0.8,0.8,0.2,0.2,1.0,1.0,0.8,0.6,0.2,0.4,0.8,0.6,0.4,0.6,0.2,0.2,0.6,0.6,0.4,0.4,7.4,5.8,0.4,0.2,0.4,0.2,0.4,0.2,0.2,0.0,3.6,2.8,0.4,0.4,0.4,0.4,0.4,0.4,3.8,3.0,0.4,0.4,0.4,0.0,0.2,0.0,5.4,4.2,2.0,1.6,0.6,0.6,0.4,0.2,0.4,0.2,0.8,0.8,0.4,0.6,0.4,0.4,0.4,0.2,1.0,1.0,0.8,0.8,0.4,0.2,0.4,0.0,3,4,0,2,3,2,1.92,1.49,0.68,0.62,0.2,0.2,0.4,0.4
Chelsea,Arsenal,0.2,0.45,0,1,0,1,0.4,0.6,0.2,0.0,0.4,0.4,2.2,3.4,1.2,2.4,1.0,1.0,0.8,0.4,0.4,0.0,0.6,0.8,0.2,0.2,0.2,0.6,0.2,0.4,0.6,1.0,0.6,1.0,0.2,0.6,0.2,0.4,0.2,0.2,1.0,2.2,0.6,1.2,0.4,1.0,0.8,0.4,0.4,0.0,0.2,0.6,0.6,1.0,0.2,0.6,1.2,1.2,0.6,1.2,0.6,0.0,0.8,1.0,0.4,0.2,0.2,0.0,0.6,0.8,0.2,0.4,8.4,7.6,0.6,0.6,0.6,0.4,0.4,0.2,0.2,0.0,4.4,4.4,0.8,1.0,0.8,0.8,0.6,0.4,4.0,3.2,0.6,0.6,0.4,0.2,0.4,0.0,4.2,5.2,4.2,2.4,0.4,0.8,0.4,0.6,0.4,0.4,0.8,1.0,0.6,1.0,0.4,1.0,0.2,0.6,0.6,0.6,0.4,0.6,0.4,0.4,0.4,0.0,9,1,3,1,6,0,1.75,2.06,0.71,0.92,0.4,0.8,0.2,0.4
Schalke 04,Hertha BSC,1.0,0.7777777777777778,1,2,1,1,0.2,0.0,0.6,0.4,0.2,0.6,2.2,2.0,0.2,0.6,2.0,1.4,0.4,0.0,0.8,0.4,0.0,0.0,0.6,0.4,0.0,0.6,0.0,0.0,0.8,1.0,0.6,1.0,0.6,0.0,0.2,0.0,0.0,0.0,1.0,1.2,0.2,0.4,0.8,0.8,0.4,0.2,0.8,0.6,0.0,0.4,0.8,0.8,0.2,0.4,1.2,0.8,0.0,0.2,1.2,0.6,0.4,0.6,1.0,0.8,0.0,0.0,0.6,0.6,0.6,0.2,8.2,7.2,0.8,0.4,0.4,0.2,0.2,0.2,0.0,0.0,3.2,3.6,0.8,0.8,0.4,0.6,0.0,0.2,5.0,3.6,0.8,0.6,0.6,0.2,0.2,0.2,2.6,3.4,5.6,3.8,0.4,0.6,0.0,0.4,0.0,0.0,0.8,0.8,0.2,0.4,0.0,0.4,0.0,0.0,0.8,0.6,0.4,0.6,0.4,0.4,0.0,0.2,1,7,0,2,1,5,0.52,0.98,1.5,1.29,0.4,0.8,0.4,0.6
Cagliari,Fiorentina,0.8,0.65,0,0,0,0,0.6,0.4,0.4,0.2,0.0,0.4,3.8,4.0,1.8,2.2,2.0,1.8,0.2,0.0,0.2,0.0,0.4,0.6,0.8,0.4,0.6,1.0,0.6,0.8,1.0,1.0,0.8,1.0,0.6,0.8,0.6,0.6,0.4,0.4,1.8,1.8,0.6,1.4,1.2,0.4,0.4,0.6,0.4,0.0,0.4,0.4,0.8,1.0,0.6,0.6,2.0,2.2,1.2,0.8,0.8,1.4,0.4,0.2,0.4,0.4,0.4,0.6,0.8,0.8,0.6,0.8,11.2,8.0,0.8,0.6,0.8,0.2,0.8,0.2,0.8,0.2,4.6,4.4,0.8,1.0,0.6,0.8,0.4,0.6,6.6,3.6,0.8,0.4,0.8,0.2,0.6,0.2,5.6,3.4,5.6,4.6,0.8,0.4,0.6,0.2,0.6,0.0,0.8,1.0,0.6,0.8,0.4,0.4,0.2,0.0,0.8,0.8,0.8,0.4,0.4,0.0,0.4,0.0,3,1,3,1,0,0,1.7,1.69,1.64,1.54,0.4,0.8,0.4,0.2
Atalanta,Benevento,0.15,0.9,2,0,1,0,1.0,0.2,0.0,0.4,0.0,0.4,4.2,3.4,3.4,1.4,0.8,2.0,0.4,0.2,0.0,0.2,0.8,0.4,0.2,0.6,0.6,0.6,0.6,0.4,1.0,1.0,0.8,0.8,0.8,0.4,0.8,0.4,0.6,0.2,1.4,2.0,1.0,0.8,0.4,1.2,0.6,0.4,0.4,0.4,0.4,0.4,0.6,0.8,0.6,0.4,2.8,1.4,2.4,0.6,0.4,0.8,0.6,0.4,0.0,0.6,0.4,0.2,1.0,0.8,0.8,0.2,8.4,7.8,0.6,0.6,0.4,0.6,0.4,0.4,0.4,0.2,4.6,3.0,0.8,0.6,0.6,0.4,0.6,0.2,3.8,4.8,0.6,0.6,0.4,0.6,0.2,0.6,4.4,2.6,4.0,5.2,0.6,0.4,0.2,0.2,0.2,0.2,1.0,0.6,0.8,0.2,0.2,0.2,0.2,0.0,1.0,0.4,0.6,0.4,0.4,0.4,0.0,0.4,7,5,3,4,3,1,2.67,1.1,0.67,2.61,0.4,0.2,0.6,0.2
Bologna,Genoa,0.55,0.7,0,2,0,1,0.4,0.2,0.2,0.8,0.4,0.0,3.6,3.6,2.2,1.4,1.4,2.2,0.0,0.0,0.2,0.2,0.6,0.4,0.2,0.6,0.8,0.8,0.6,0.8,1.0,1.0,0.8,0.8,0.6,0.8,0.6,0.4,0.4,0.2,2.0,1.6,1.2,0.2,0.8,1.4,0.2,0.0,0.2,0.8,0.6,0.2,1.0,1.0,0.6,0.6,1.6,2.0,1.0,1.2,0.6,0.8,0.6,0.4,0.4,0.4,0.2,0.4,0.8,0.8,0.4,0.6,9.2,9.2,1.0,0.8,0.4,0.6,0.4,0.4,0.2,0.4,4.2,4.2,1.0,0.8,0.8,0.4,0.4,0.4,5.0,5.0,0.8,0.4,0.6,0.4,0.4,0.4,3.2,3.6,6.0,5.6,0.4,0.6,0.0,0.2,0.0,0.2,1.0,1.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,0.8,0.6,0.8,0.0,0.2,0.0,0.2,12,4,9,0,3,4,1.47,0.99,1.78,2.33,0.8,0.4,0.2,0.2
